"","study_type","study_id","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","prop_female","own_mother","isMeta","isRep","mean_agec","unique","yi","vi","sei","lo","hi","pval","affirm","studyTypePretty","sourcePretty"
"46","MB","purdueinfantspeech","ManyBabies Consortium (2020)",309,"9-12 mo",19,0.787723451805797,0.113427739954274,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,13.7287581699346,"purdueinfantspeech, #2",0.787723451805797,0.113427739954274,0.33679035015017,0.12762649517083,1.44782040844076,0.0193399175628757,TRUE,"Replications","Replications"
"47","MB","trainorlab","ManyBabies Consortium (2020)",242.411392405063,"6-9 mo",20,0.42642244366332,0.102272951255747,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,8.17970753702325,"trainorlab, #1",0.42642244366332,0.102272951255747,0.319801424724387,-0.200376831001075,1.05322171832771,0.18240136835282,FALSE,"Replications","Replications"
"48","MB","udssaarland","ManyBabies Consortium (2020)",407.642201834862,"12-15 mo",13,0.186847034642841,0.154517534891439,"german",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,21.9489416561732,"udssaarland, #1",0.186847034642841,0.154517534891439,0.393087184847635,-0.583589690442763,0.957283759728444,0.63455014212082,FALSE,"Replications","Replications"
"49","MB","udssaarland","ManyBabies Consortium (2020)",239.75,"6-9 mo",10,0.000512870897139819,0.200000006575914,"german",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,7.95792483660131,"udssaarland, #2",0.000512870897139819,0.200000006575914,0.447213602852053,-0.876009684089283,0.877035425883563,0.999084974879554,FALSE,"Replications","Replications"
"50","MB","udssaarland","ManyBabies Consortium (2020)",310.945652173913,"9-12 mo",12,0.251197226398157,0.167981250969794,"german",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,13.8908958510941,"udssaarland, #3",0.251197226398157,0.167981250969794,0.409855158525295,-0.552104123189375,1.05449857598569,0.539947303873296,FALSE,"Replications","Replications"
"51","MB","unlvmusiclab","ManyBabies Consortium (2020)",138.108527131783,"3-6 mo",16,0.986524247150976,0.140206720159637,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,-0.512197902416782,"unlvmusiclab, #1",0.986524247150976,0.140206720159637,0.374441878212944,0.252631651550072,1.72041684275188,0.0084223449183598,TRUE,"Replications","Replications"
"52","MB","weescienceedinburgh","ManyBabies Consortium (2020)",212.095022624434,"6-9 mo",28,-0.117785063634603,0.0715524403679947,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,5.65334338863751,"weescienceedinburgh, #1",-0.117785063634603,0.0715524403679947,0.267492879097734,-0.642061472787088,0.406491345517881,0.659698320912432,FALSE,"Replications","Replications"
"53","MB","weltentdeckerzurich","ManyBabies Consortium (2020)",409.525179856115,"12-15 mo",11,0.909670310974318,0.200625001697003,"swissgerman",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,22.1058564912776,"weltentdeckerzurich, #1",0.909670310974318,0.200625001697003,0.447911823573572,0.0317792685204585,1.78756135342818,0.0422637379822624,TRUE,"Replications","Replications"
"54","MB","wsigoettingen","ManyBabies Consortium (2020)",147.477777777778,"3-6 mo",11,-0.535036864835148,0.188324191971196,"german",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,0.268572984749456,"wsigoettingen, #1",-0.535036864835148,0.188324191971196,0.433963353258309,-1.38558940783167,0.31551567816137,0.217610111974942,FALSE,"Replications","Replications"
"55","MB","wsigoettingen","ManyBabies Consortium (2020)",221.759493670886,"6-9 mo",31,0.287948319308825,0.0651847922144579,"german",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,6.45871597584181,"wsigoettingen, #2",0.287948319308825,0.0651847922144579,0.255313125817021,-0.212456212072879,0.788352850690529,0.259394175241298,FALSE,"Replications","Replications"
"56","MB","wsigoettingen","ManyBabies Consortium (2020)",312.670103092784,"9-12 mo",21,0.445501717228899,0.0976008545244511,"german",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",FALSE,TRUE,14.0346000943333,"wsigoettingen, #3",0.445501717228899,0.0976008545244511,0.31241135466633,-0.166813286278477,1.05781672073627,0.153865454287675,FALSE,"Replications","Replications"
"57","MA","Cooper1990","Cooper & Aslin (1990)",34,"0-3 mo",12,0.72,0.1774666667,"english",1,"typical","a.yes","Cooper1990_1","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,34,NA,NA,NA,NA,NA,NA,NA,0.583333333,0.583333333,"a.no",TRUE,FALSE,-9.18790849673203,"Cooper1990, #1",0.72,0.1774666667,0.421267927452352,-0.105669965648442,1.54566996564844,0.0874275982589832,FALSE,"Meta-analysis","Meta-analysis"
"58","MA","Cooper1990","Cooper & Aslin (1990)",2,"0-3 mo",16,0.72,0.1331,"english",1,"typical","a.yes","Cooper1990_2","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Hospital room","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,2,NA,NA,NA,NA,NA,NA,NA,0.4375,0.4375,"a.no",TRUE,FALSE,-11.8545751633987,"Cooper1990, #2",0.72,0.1331,0.364828726939094,0.00494883467377816,1.43505116532622,0.0484353465592908,TRUE,"Meta-analysis","Meta-analysis"
"59","MA","Cooper1994","Cooper & Aslin (1994)",35,"0-3 mo",12,-0.04,0.1667,"english",1,"typical","a.yes","Cooper1994_1","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered","test_only","a.native","yes",NA,NA,NA,12,NA,35,NA,NA,NA,NA,NA,NA,NA,0.666666667,0.666666667,"a.no",TRUE,FALSE,-9.10457516339869,"Cooper1994, #1",-0.04,0.1667,0.408289113251872,-0.840231957253464,0.760231957253464,0.921956279468137,FALSE,"Meta-analysis","Meta-analysis"
"60","MA","Cooper1994","Cooper & Aslin (1994)",35,"0-3 mo",20,0.27,0.10091125,"english",1,"typical","b.no","Cooper1994_2","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered","test_only","a.native","yes",NA,NA,NA,20,NA,35,NA,NA,NA,NA,NA,NA,NA,0.55,0.55,"a.no",TRUE,FALSE,-9.10457516339869,"Cooper1994, #2",0.27,0.10091125,0.317665311294765,-0.352612569275444,0.892612569275444,0.395352240069449,FALSE,"Meta-analysis","Meta-analysis"
"61","MA","Cooper1994","Cooper & Aslin (1994)",35,"0-3 mo",20,1.24,0.11922,"english",1,"typical","a.yes","Cooper1994_3","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"c.filtered","test_only","a.native","yes",NA,NA,NA,20,NA,35,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,"a.no",TRUE,FALSE,-9.10457516339869,"Cooper1994, #3",1.24,0.11922,0.345282493040119,0.563258749149165,1.91674125085084,0.000329080231392664,TRUE,"Meta-analysis","Meta-analysis"
"62","MA","Cooper1994","Cooper & Aslin (1994)",35,"0-3 mo",20,-0.28,0.10098,"english",1,"typical","a.yes","Cooper1994_3","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"c.filtered","test_only","a.native","yes",NA,NA,NA,20,NA,35,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,"a.no",TRUE,FALSE,-9.10457516339869,"Cooper1994, #4",-0.28,0.10098,0.317773504244769,-0.902824623560832,0.342824623560832,0.378247065908813,FALSE,"Meta-analysis","Meta-analysis"
"63","MA","Cooper1997","Cooper et al. (1997)",39,"0-3 mo",20,-0.36,0.10162,"english",1,"typical","a.yes","Cooper1997_1","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,39,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,"b.yes",TRUE,FALSE,-8.77124183006536,"Cooper1997, #1",-0.36,0.10162,0.318778920256657,-0.984795202733613,0.264795202733613,0.258767378145559,FALSE,"Meta-analysis","Meta-analysis"
"64","MA","Cooper1997","Cooper et al. (1997)",43,"0-3 mo",20,0.45,0.10253125,"english",1,"typical","a.yes","Cooper1997_2","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,43,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,"a.no",TRUE,FALSE,-8.43790849673203,"Cooper1997, #2",0.45,0.10253125,0.32020501245296,-0.177590292077,1.077590292077,0.159917333085893,FALSE,"Meta-analysis","Meta-analysis"
"65","MA","Cooper1997","Cooper et al. (1997)",126,"3-6 mo",23,0.34,0.08821304348,"english",1,"typical","a.yes","Cooper1997_3","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,23,NA,126,NA,NA,NA,NA,NA,NA,NA,0.47826087,0.47826087,"b.yes",TRUE,FALSE,-1.52124183006536,"Cooper1997, #3",0.34,0.08821304348,0.297006807127379,-0.242122645132897,0.922122645132897,0.252310699367118,FALSE,"Meta-analysis","Meta-analysis"
"66","MA","Fernald1985","Fernald (1985)",123,"3-6 mo",48,0.65,0.0438671875,"english",1,"typical","a.yes","Fernald1985","c.other","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,48,NA,123,NA,NA,NA,NA,NA,NA,NA,0.4375,0.4375,"a.no",TRUE,FALSE,-1.77124183006536,"Fernald1985, #1",0.65,0.0438671875,0.20944495100145,0.239495439293401,1.0605045607066,0.0019128451937207,TRUE,"Meta-analysis","Meta-analysis"
"67","MA","Fernald1987","Fernald & Kuhl (1987)",124,"3-6 mo",20,1.54,0.129645,"english",1,"typical","a.yes","Fernald1987_1","c.other","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"d.synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,124,NA,NA,NA,NA,NA,NA,NA,0.45,0.45,"a.no",TRUE,FALSE,-1.68790849673203,"Fernald1987, #1",1.54,0.129645,0.360062494575594,0.834290478448186,2.24570952155181,1.89398777781236e-05,TRUE,"Meta-analysis","Meta-analysis"
"68","MA","Fernald1987","Fernald & Kuhl (1987)",122,"3-6 mo",20,0,0.1,"english",1,"typical","a.yes","Fernald1987_2","c.other","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"d.synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,122,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,"a.no",TRUE,FALSE,-1.85457516339869,"Fernald1987, #2",0,0.1,0.316227766016838,-0.619795032304561,0.619795032304561,1,FALSE,"Meta-analysis","Meta-analysis"
"69","MA","Fernald1987","Fernald & Kuhl (1987)",125,"3-6 mo",20,0.8,0.108,"english",1,"typical","a.yes","Fernald1987_3","c.other","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"d.synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,125,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,"a.no",TRUE,FALSE,-1.60457516339869,"Fernald1987, #3",0.8,0.108,0.3286335345031,0.155890108261824,1.44410989173818,0.0149196963058218,TRUE,"Meta-analysis","Meta-analysis"
"70","MA","Glenn1983","Glenn & Cunningham (1983)",372,"9-12 mo",10,2.56,0.36384,"english",0,"non-typical","a.yes","Glenn1983_1_sample2","c.other","a.preference","a.tape recording","behavior",NA,"within_two","Home","child’s mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,10,NA,372,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,"b.yes",TRUE,FALSE,18.9787581699346,"Glenn1983, #1",2.56,0.36384,0.603191511876618,1.37776636094157,3.74223363905844,2.19480738183897e-05,TRUE,"Meta-analysis","Meta-analysis"
"71","MA","Glenn1983","Glenn & Cunningham (1983)",279,"6-9 mo",10,2.39,0.3428025,"english",0,"typical","a.yes","Glenn1983_1_sample1","c.other","a.preference","a.tape recording","behavior",NA,"within_two","Home","child’s mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,10,NA,279,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,"b.yes",TRUE,FALSE,11.2287581699346,"Glenn1983, #2",2.39,0.3428025,0.585493381687616,1.24245405870571,3.53754594129429,4.46445405080098e-05,TRUE,"Meta-analysis","Meta-analysis"
"72","MA","Kaplan1995a","Kaplan et al. (1995a)",124,"3-6 mo",38.5,0.76,0.05643157895,"english",1,"typical","a.yes","Kaplan1995a_1_a","a.cf","a.preference","a.tape recording","eye-tracking",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,38,39,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-1.68790849673203,"Kaplan1995a, #1",0.76,0.05643157895,0.237553318120375,0.294404052076079,1.22559594792392,0.0013777044627048,TRUE,"Meta-analysis","Meta-analysis"
"73","MA","Kaplan1995a","Kaplan et al. (1995a)",126,"3-6 mo",26,0.82,0.08338846154,"english",1,"typical","a.yes","Kaplan1995a_2_a","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,26,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-1.52124183006536,"Kaplan1995a, #2",0.82,0.08338846154,0.288770603663185,0.254020017026268,1.38597998297373,0.00451667058845828,TRUE,"Meta-analysis","Meta-analysis"
"74","MA","Kaplan1995b","Kaplan et al. (1995b)",124,"3-6 mo",15,0.44,0.13656,"english",1,"typical","b.no","Kaplan1995b_1_after_9th_trial","a.cf","a.preference","a.tape recording","eye-tracking",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,15,15,124,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,"a.no",TRUE,FALSE,-1.68790849673203,"Kaplan1995b, #1",0.44,0.13656,0.369540254911424,-0.284285590464141,1.16428559046414,0.233783685944199,FALSE,"Meta-analysis","Meta-analysis"
"75","MA","Kaplan1995b","Kaplan et al. (1995b)",124,"3-6 mo",15,0.88,0.14624,"english",1,"typical","b.no","Kaplan1995b_1_after_10th_trial","a.cf","a.preference","a.tape recording","eye-tracking",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,15,15,124,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,"a.no",TRUE,FALSE,-1.68790849673203,"Kaplan1995b, #2",0.88,0.14624,0.382413388886948,0.130483530575673,1.62951646942433,0.021381760622466,TRUE,"Meta-analysis","Meta-analysis"
"76","MA","Kaplan1995b","Kaplan et al. (1995b)",121,"3-6 mo",20,0.14,0.100245,"english",1,"typical","b.no","Kaplan1995b_2_after_9th_trial","a.cf","a.preference","a.tape recording","eye-tracking",NA,"between","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,20,121,NA,NA,NA,NA,NA,NA,NA,0.55,0.55,"a.no",TRUE,FALSE,-1.93790849673203,"Kaplan1995b, #3",0.14,0.100245,0.316614908050774,-0.480553816747977,0.760553816747977,0.658360740150062,FALSE,"Meta-analysis","Meta-analysis"
"77","MA","Kaplan1995b","Kaplan et al. (1995b)",121,"3-6 mo",20,0.36,0.10162,"english",1,"typical","b.no","Kaplan1995b_2_after_10th_trial","a.cf","a.preference","a.tape recording","eye-tracking",NA,"between","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,20,121,NA,NA,NA,NA,NA,NA,NA,0.55,0.55,"a.no",TRUE,FALSE,-1.93790849673203,"Kaplan1995b, #4",0.36,0.10162,0.318778920256657,-0.264795202733613,0.984795202733613,0.258767378145559,FALSE,"Meta-analysis","Meta-analysis"
"78","MA","Pegg1989","Pegg et al. (1989)",49,"0-3 mo",48,0.56,0.0433,"english",1,"typical","a.yes","Pegg1989","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,48,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-7.93790849673203,"Pegg1989, #1",0.56,0.0433,0.208086520466848,0.152157914216721,0.967842085783279,0.00711980055929762,TRUE,"Meta-analysis","Meta-analysis"
"79","MA","Pegg1989","Pegg et al. (1989)",49,"0-3 mo",48,1.15,0.0485546875,"english",1,"typical","a.yes","Pegg1989","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar male",0,0,0,"a.simulated","test_only","a.native","yes",NA,NA,NA,48,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-7.93790849673203,"Pegg1989, #2",1.15,0.0485546875,0.220351282047552,0.71811942323957,1.58188057676043,1.79950571110865e-07,TRUE,"Meta-analysis","Meta-analysis"
"80","MA","Pegg1992","Pegg et al. (1992)",49,"0-3 mo",48,0.46,0.04276875,"english",1,"typical","a.yes","Pegg1992_2_femaleVoice","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,48,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-7.93790849673203,"Pegg1992, #1",0.46,0.04276875,0.206806068576336,0.0546675538060618,0.865332446193938,0.0261278565302256,TRUE,"Meta-analysis","Meta-analysis"
"81","MA","Pegg1992","Pegg et al. (1992)",49,"0-3 mo",48,1.15,0.0485546875,"english",1,"typical","a.yes","Pegg1992_2_maleVoice","a.cf","a.preference","a.tape recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar male",0,0,0,"a.simulated","test_only","a.native","yes",NA,NA,NA,48,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-7.93790849673203,"Pegg1992, #2",1.15,0.0485546875,0.220351282047552,0.71811942323957,1.58188057676043,1.79950571110865e-07,TRUE,"Meta-analysis","Meta-analysis"
"82","MA","Schachner2011","Schachner & Hannon (2011)",156,"3-6 mo",20,0.31,0.10120125,"english",1,"typical","b.no","Schachner2011","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar females",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,20,NA,156,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,"a.no",TRUE,FALSE,0.97875816993464,"Schachner2011, #1",0.31,0.10120125,0.318121439076338,-0.313506563299675,0.933506563299675,0.329822913748832,FALSE,"Meta-analysis","Meta-analysis"
"83","MA","Schachner2011","Schachner & Hannon (2011)",156,"3-6 mo",20,1.26,0.119845,"english",1,"typical","b.no","Schachner2011","c.other","a.preference","b.video recording","behavior",NA,"within_two","Laboratory","unfamiliar females",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,NA,156,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,"a.no",TRUE,FALSE,0.97875816993464,"Schachner2011, #2",1.26,0.119845,0.34618636599381,0.581487190713331,1.93851280928667,0.000273000313993244,TRUE,"Meta-analysis","Meta-analysis"
"84","MA","Singh2002","Singh et al. (2002)",179,"3-6 mo",36,-0.16,0.05573333333,"english",1,"typical","a.yes","Singh2002_2","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,36,NA,179,NA,NA,NA,NA,NA,NA,NA,0.388888889,0.388888889,"a.no",TRUE,FALSE,2.89542483660131,"Singh2002, #1",-0.16,0.05573333333,0.236079082787951,-0.622706499767633,0.302706499767633,0.49793719793396,FALSE,"Meta-analysis","Meta-analysis"
"85","MA","Singh2002","Singh et al. (2002)",179,"3-6 mo",36,-0.3,0.05618055556,"english",1,"typical","a.yes","Singh2002_2","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,36,NA,179,NA,NA,NA,NA,NA,NA,NA,0.388888889,0.388888889,"a.no",TRUE,FALSE,2.89542483660131,"Singh2002, #2",-0.3,0.05618055556,0.23702437756484,-0.764559243485111,0.164559243485111,0.20562315975935,FALSE,"Meta-analysis","Meta-analysis"
"86","MA","Singh2002","Singh et al. (2002)",179,"3-6 mo",36,-0.54,0.05758055556,"english",1,"typical","a.yes","Singh2002_2","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,36,NA,179,NA,NA,NA,NA,NA,NA,NA,0.388888889,0.388888889,"a.no",TRUE,FALSE,2.89542483660131,"Singh2002, #3",-0.54,0.05758055556,0.239959487330674,-1.01031195291682,-0.0696880470831833,0.0244248417045561,FALSE,"Meta-analysis","Meta-analysis"
"87","MA","Singh2002","Singh et al. (2002)",189,"3-6 mo",24,0.24,0.08393333333,"english",1,"typical","a.yes","Singh2002_2A","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,24,NA,189,NA,NA,NA,NA,NA,NA,NA,0.541666667,0.541666667,"a.no",TRUE,FALSE,3.72875816993464,"Singh2002, #4",0.24,0.08393333333,0.289712501162791,-0.327826068150088,0.807826068150088,0.407439777724011,FALSE,"Meta-analysis","Meta-analysis"
"88","MA","Singh2002","Singh et al. (2002)",187,"3-6 mo",14,0.5,0.1473214286,"english",1,"typical","b.no","Singh2002_3","b.hpp","a.preference","a.tape recording","behavior",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,14,14,187,187,NA,NA,NA,NA,NA,NA,0.428571429,0.428571429,"a.no",TRUE,FALSE,3.56209150326797,"Singh2002, #5",0.5,0.1473214286,0.383824736826589,-0.252282660555678,1.25228266055568,0.192684751992143,FALSE,"Meta-analysis","Meta-analysis"
"89","MA","Singh2002","Singh et al. (2002)",187,"3-6 mo",14,0.61,0.1495017857,"english",1,"typical","b.no","Singh2002_3","b.hpp","a.preference","a.tape recording","behavior",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,14,14,187,187,NA,NA,NA,NA,NA,NA,0.428571429,0.428571429,"a.no",TRUE,FALSE,3.56209150326797,"Singh2002, #6",0.61,0.1495017857,0.386654607757363,-0.147829105660892,1.36782910566089,0.114649392982715,FALSE,"Meta-analysis","Meta-analysis"
"90","MA","Singh2009","Singh et al. (2009)",224,"6-9 mo",16,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,0.375,"a.no",TRUE,FALSE,6.64542483660131,"Singh2009, #1",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,0.414519492166314,FALSE,"Meta-analysis","Meta-analysis"
"91","MA","Singh2009","Singh et al. (2009)",224,"6-9 mo",16,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,0.375,"a.no",TRUE,FALSE,6.64542483660131,"Singh2009, #2",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,0.414519492166314,FALSE,"Meta-analysis","Meta-analysis"
"92","MA","Trainor1996","Trainor et al. (1996)",179,"3-6 mo",60,2.27,0.05480375,"english",1,"typical","a.yes","Trainor1996_2","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,60,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,2.89542483660131,"Trainor1996, #1",2.27,0.05480375,0.234102007680413,1.81116849623787,2.72883150376213,0,TRUE,"Meta-analysis","Meta-analysis"
