"","x","y","r"
"442","method_b.hpp","presentation_b.video recording",-0.224600836044567
"443","test_lang_b.nonnative","main_question_ids_preference_b.no",-0.22698798581945
"444","speech_type_b.naturalistic","speech_type_c.filtered/synthesized",-0.233315658574127
"445","test_lang_a.native","native_lang_dutch",-0.234179198361344
"446","test_lang_a.native","main_question_ids_preference_a.yes",-0.234742845389747
"447","speech_type_c.filtered/synthesized","mean_agec_mos",-0.249112838855256
"448","native_lang_cantonese","native_lang_english",-0.253258645836548
"449","test_lang_a.native","native_lang_french",-0.257146379237644
"450","speech_type_a.simulated","main_question_ids_preference_a.yes",-0.266578459474401
"451","speech_type_b.naturalistic","main_question_ids_preference_b.no",-0.268166537993517
"452","study_type_MA","native_lang_german",-0.277241312033469
"453","native_lang_dutch","native_lang_english",-0.283828362228222
"454","study_type_MA","presentation_a.tape recording",-0.297886326870274
"455","study_type_MB","presentation_b.video recording",-0.297886326870274
"456","native_lang_english","native_lang_french",-0.311664896722894
"457","native_lang_cantonese","dependent_measure_a.preference",-0.336571190739057
"458","study_type_MB","main_question_ids_preference_b.no",-0.33917192393381
"459","study_type_MA","main_question_ids_preference_a.yes",-0.33917192393381
"460","study_type_MB","native_lang_english",-0.370633615198373
"461","native_lang_english","native_lang_japanese",-0.384492839534835
"462","test_lang_a.native","native_lang_german",-0.400576507625619
"463","native_lang_english","speech_type_b.naturalistic",-0.429512718543078
"464","test_lang_a.native","speech_type_b.naturalistic",-0.436970657785794
"465","native_lang_cantonese","presentation_a.tape recording",-0.442141065503433
"466","test_lang_b.nonnative","speech_type_a.simulated",-0.447544131698539
"467","presentation_a.tape recording","dependent_measure_b.affect",-0.458114161350924
"468","native_lang_english","native_lang_german",-0.485504156227614
"469","study_type_MB","test_lang_a.native",-0.509001962861346
"470","study_type_MA","test_lang_b.nonnative",-0.54549364478248
"471","test_lang_b.nonnative","native_lang_english",-0.632613931048795
"472","study_type_MB","speech_type_a.simulated",-0.700994008680212
"473","study_type_MA","speech_type_b.naturalistic",-0.752161387766452
"474","speech_type_a.simulated","speech_type_b.naturalistic",-0.93197287188833
"475","method_a.cf","method_b.hpp",-0.940600515300335
"476","test_lang_a.native","test_lang_b.nonnative",-0.96696444759617
"477","study_type_MA","study_type_MB",-1
"478","own_mother_a.no","own_mother_b.yes",-1
"479","study_type_MA","study_type_MA",NA
