"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","unique_study_id","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","own_mother_a.no","own_mother_b.yes","presentation_a.tape recording","presentation_b.video recording","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm"
"37","MA","Singh2002","2A","Singh et al. (2002)",189,"3-6 mo",24,0.24,0.0428666666666667,"english",1,"typical","a.yes","Singh2002_2A","b.hpp","a.preference","a.tape recording","behavior","non-significant",NA,NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,24,NA,189,NA,NA,NA,NA,NA,NA,NA,0.541666667,"reported_d",0.541666667,TRUE,"a.no",TRUE,FALSE,0.394218134034166,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,"Singh2002, #4",0.24,0.0428666666666667,0.20704266871026,-0.165796173935168,0.645796173935168,"Meta-analysis","Meta-analysis",0.246382272248882,FALSE
"38","MA","Singh2002","3","Singh et al. (2002)",187,"3-6 mo",28,0.5,0.147321428571429,"english",1,"typical","b.no","Singh2002_3","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,14,14,187,187,NA,NA,NA,NA,NA,NA,0.428571429,"reported_d",0.428571429,TRUE,"a.no",TRUE,FALSE,0.328515111695138,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2002, #5",0.5,0.147321428571429,0.383824736789369,-0.252282660482729,1.25228266048273,"Meta-analysis","Meta-analysis",0.192684751948999,FALSE
"39","MA","Singh2002","3","Singh et al. (2002)",187,"3-6 mo",28,0.61,0.149501785714286,"english",1,"typical","b.no","Singh2002_3","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,14,14,187,187,NA,NA,NA,NA,NA,NA,0.428571429,"reported_d",0.428571429,FALSE,"a.no",TRUE,FALSE,0.328515111695138,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2002, #6",0.61,0.149501785714286,0.386654607775836,-0.147829105697099,1.3678291056971,"Meta-analysis","Meta-analysis",0.114649393000041,FALSE
"40","MA","Singh2009","1","Singh et al. (2009)",224,"6-9 mo",32,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,"reported_d",0.375,TRUE,"a.no",TRUE,FALSE,1.54402102496715,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2009, #1",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,"Meta-analysis","Meta-analysis",0.414519492166314,FALSE
"41","MA","Singh2009","1","Singh et al. (2009)",224,"6-9 mo",32,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,"reported_d",0.375,FALSE,"a.no",TRUE,FALSE,1.54402102496715,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2009, #2",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,"Meta-analysis","Meta-analysis",0.414519492166314,FALSE
"42","MA","Trainor1996","2","Trainor et al. (1996)",179,"3-6 mo",30,2.27,0.119215,"english",1,"typical","a.yes","Trainor1996_2_playsongs","b.hpp","a.preference","a.tape recording","behavior","significant",NA,NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,30,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,0.0657030223390276,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"Trainor1996, #1",2.27,0.119215,0.345275252516018,1.59327294031563,2.94672705968437,"Meta-analysis","Meta-analysis",0.0000000000488284968014341,TRUE
"43","MA","Trainor1996","2","Trainor et al. (1996)",179,"3-6 mo",30,1.94,0.09606,"english",1,"typical","a.yes","Trainor1996_2_lullabies","b.hpp","a.preference","a.tape recording","behavior","significant",NA,NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,30,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,0.0657030223390276,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"Trainor1996, #2",1.94,0.09606,0.309935477156133,1.33253762724274,2.54746237275726,"Meta-analysis","Meta-analysis",0.000000000386542353680852,TRUE
"44","MA","Werker1989","1","Werker & McLeod (1989)",154,"3-6 mo",12,3.15,0.496770833333333,"english",1,"typical","a.yes","Werker1989_1","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.755584756898817,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,"Werker1989, #1",3.15,0.496770833333333,0.704819716901658,1.76857873927903,4.53142126072097,"Meta-analysis","Meta-analysis",0.0000078502423994653,TRUE
"45","MA","Werker1989","2","Werker & McLeod (1989)",132,"3-6 mo",16,0.66,0.0761125,"english",1,"typical","a.yes","Werker1989_2_4m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-1.47831800262812,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,"Werker1989, #2",0.66,0.0761125,0.275884939784686,0.119275454145014,1.20072454585499,"Meta-analysis","Meta-analysis",0.0167430747023209,TRUE
"46","MA","Werker1989","2","Werker & McLeod (1989)",132,"3-6 mo",16,0.54,0.0716125,"english",1,"typical","a.yes","Werker1989_2_4m.o.","a.cf","b.affect","b.video recording","other","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,-1.47831800262812,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,"Werker1989, #3",0.54,0.0716125,0.267605119532493,0.0155036036377773,1.06449639636222,"Meta-analysis","Meta-analysis",0.0436018213623821,TRUE
"47","MA","Werker1989","2","Werker & McLeod (1989)",249,"6-9 mo",16,1.27,0.112903125,"english",1,"typical","a.yes","Werker1989_2_8m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,2.36530880420499,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,"Werker1989, #4",1.27,0.112903125,0.33601060251129,0.611431320654268,1.92856867934573,"Meta-analysis","Meta-analysis",0.000157053603895063,TRUE
"48","MA","Werker1989","2","Werker & McLeod (1989)",249,"6-9 mo",16,1.17,0.105278125,"english",1,"typical","a.yes","Werker1989_2_8m.o.","a.cf","b.affect","b.video recording","other","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,2.36530880420499,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,"Werker1989, #5",1.17,0.105278125,0.324465907299981,0.534058507480925,1.80594149251907,"Meta-analysis","Meta-analysis",0.000311041960853853,TRUE
"49","MA","Werker1989","3","Werker & McLeod (1989)",142,"3-6 mo",16,1.15,0.103828125,"english",1,"typical","a.yes","Werker1989_3","a.cf","b.affect","a.tape recording","other","significant",NA,NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-1.14980289093298,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,"Werker1989, #6",1.15,0.103828125,0.322223718866256,0.518453116057579,1.78154688394242,"Meta-analysis","Meta-analysis",0.000358416262934202,TRUE
"50","MA","Werker1994","1","Werker et al. (1994)",142,"3-6 mo",10,0.62,0.11922,"english",1,"typical","a.yes","Werker1994_1_5m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-1.14980289093298,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,"Werker1994, #1",0.62,0.11922,0.345282493040119,-0.0567412508508355,1.29674125085084,"Meta-analysis","Meta-analysis",0.0725531984026471,FALSE
"51","MA","Werker1994","1","Werker et al. (1994)",142,"3-6 mo",10,0.72,0.12592,"english",1,"typical","a.yes","Werker1994_1_5m.o.","a.cf","b.affect","b.video recording","other","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,-1.14980289093298,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,"Werker1994, #2",0.72,0.12592,0.35485208185947,0.0245026997163799,1.41549730028362,"Meta-analysis","Meta-analysis",0.0424568190300834,TRUE
"52","MA","Werker1994","1","Werker et al. (1994)",262,"6-9 mo",10,0.73,0.126645,"english",1,"typical","a.yes","Werker1994_1_9m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,2.79237844940867,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,"Werker1994, #3",0.73,0.126645,0.355872168060387,0.0325033675014571,1.42749663249854,"Meta-analysis","Meta-analysis",0.0402378986544747,TRUE
"53","MA","Werker1994","1","Werker et al. (1994)",262,"6-9 mo",10,0.53,0.114045,"english",1,"typical","a.yes","Werker1994_1_9m.o.","a.cf","b.affect","b.video recording","other","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,2.79237844940867,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,"Werker1994, #4",0.53,0.114045,0.337705492996487,-0.131890603654457,1.19189060365446,"Meta-analysis","Meta-analysis",0.116551316855257,FALSE
"54","MA","Werker1994","2","Werker et al. (1994)",142,"3-6 mo",10,0.24,0.10288,"cantonese",0,"typical","a.yes","Werker1994_2_5m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-1.14980289093298,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,"Werker1994, #5",0.24,0.10288,0.320749123147671,-0.388656729442238,0.868656729442238,"Meta-analysis","Meta-analysis",0.454310376322967,FALSE
"55","MA","Werker1994","2","Werker et al. (1994)",142,"3-6 mo",10,0.74,0.12738,"cantonese",0,"typical","a.yes","Werker1994_2_5m.o.","a.cf","b.affect","b.video recording","other","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,-1.14980289093298,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,"Werker1994, #6",0.74,0.12738,0.356903348261122,0.0404822914464442,1.43951770855356,"Meta-analysis","Meta-analysis",0.0381359553932035,TRUE
"56","MA","Werker1994","2","Werker et al. (1994)",262,"6-9 mo",10,0.4,0.108,"cantonese",0,"typical","a.yes","Werker1994_2_9m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,2.79237844940867,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,"Werker1994, #7",0.4,0.108,0.3286335345031,-0.244109891738176,1.04410989173818,"Meta-analysis","Meta-analysis",0.22354287457132,FALSE
"57","MA","Werker1994","2","Werker et al. (1994)",262,"6-9 mo",10,1.23,0.175645,"cantonese",0,"typical","a.yes","Werker1994_2_9m.o.","a.cf","b.affect","b.video recording","other","significant",NA,NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,2.79237844940867,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,"Werker1994, #8",1.23,0.175645,0.41910022667615,0.408578649802174,2.05142135019783,"Meta-analysis","Meta-analysis",0.00333699471258186,TRUE
