"","x","y","r"
"441","method_a.cf","speech_type_a.simulated",-0.151201470007651
"442","native_lang_german","speech_type_a.simulated",-0.15207392879581
"443","study_type_MA","own_mother_a.no",-0.154692012619683
"444","study_type_MB","own_mother_b.yes",-0.154692012619684
"445","method_b.hpp","dependent_measure_b.affect",-0.15641617377201
"446","method_b.hpp","speech_type_c.filtered/synthesized",-0.15641617377201
"447","test_lang_b.nonnative","method_c.other",-0.156775036155295
"448","method_c.other","presentation_a.tape recording",-0.161247918725508
"449","method_a.cf","presentation_a.tape recording",-0.166435636787642
"450","own_mother_b.yes","mean_agec_mos",-0.16691876541264
"451","test_lang_b.nonnative","speech_type_c.filtered/synthesized",-0.169899909892393
"452","method_a.cf","dependent_measure_a.preference",-0.169899909892393
"453","test_lang_a.native","test_lang_c.artificial",-0.170488040411387
"454","test_lang_a.native","native_lang_korean",-0.170488040411388
"455","method_c.other","main_question_ids_preference_a.yes",-0.170777912477759
"456","speech_type_b.naturalistic","presentation_b.video recording",-0.176895837168742
"457","native_lang_korean","method_a.cf",-0.177464099167991
"458","test_lang_c.artificial","method_a.cf",-0.177464099167991
"459","native_lang_english","native_lang_spanish",-0.182037990298793
"460","native_lang_english","native_lang_hungarian",-0.182037990298793
"461","study_type_MB","test_lang_c.artificial",-0.19007237793741
"462","method_c.other","mean_agec_mos",-0.194063589848568
"463","native_lang_english","main_question_ids_preference_a.yes",-0.19524643624029
"464","method_b.hpp","main_question_ids_preference_a.yes",-0.196887362278099
"465","test_lang_a.native","native_lang_japanese",-0.19750492619411
"466","main_question_ids_preference_b.no","mean_agec_mos",-0.201288997435534
"467","study_type_MB","native_lang_cantonese",-0.220192753025272
"468","test_lang_a.native","native_lang_dutch",-0.221542402088496
"469","native_lang_english","native_lang_korean",-0.223672787657789
"470","speech_type_a.simulated","presentation_a.tape recording",-0.227820293615141
"471","study_type_MA","native_lang_german",-0.229761500056023
"472","native_lang_dutch","method_a.cf",-0.230607511936198
"473","method_b.hpp","presentation_b.video recording",-0.235331316788242
"474","test_lang_a.native","native_lang_french",-0.243489817190309
"475","native_lang_english","mean_agec_mos",-0.244729387958404
"476","test_lang_b.nonnative","main_question_ids_preference_b.no",-0.246085348410523
"477","test_lang_c.artificial","speech_type_b.naturalistic",-0.251356446466096
"478","method_a.cf","method_c.other",-0.253452975117725
"479","test_lang_a.native","main_question_ids_preference_a.yes",-0.256154710727719
"480","test_lang_a.native","mean_agec_mos",-0.257433761411418
"481","native_lang_english","native_lang_japanese",-0.259117749910111
"482","native_lang_cantonese","native_lang_english",-0.259117749910111
"483","method_a.cf","main_question_ids_preference_b.no",-0.259854409571588
"484","study_type_MB","method_c.other",-0.271460029954196
"485","method_c.other","speech_type_b.naturalistic",-0.280706720885994
"486","native_lang_dutch","native_lang_english",-0.290653857830529
"487","study_type_MB","speech_type_c.filtered/synthesized",-0.294186088293539
"488","study_type_MA","dependent_measure_a.preference",-0.29418608829354
"489","study_type_MB","dependent_measure_b.affect",-0.29418608829354
"490","native_lang_english","native_lang_french",-0.319447898197581
"491","speech_type_c.filtered/synthesized","mean_agec_mos",-0.336438962131308
"492","study_type_MB","native_lang_english",-0.339305590065515
"493","native_lang_english","speech_type_b.naturalistic",-0.346495305956873
"494","native_lang_cantonese","dependent_measure_a.preference",-0.35677603321604
"495","test_lang_a.native","speech_type_b.naturalistic",-0.36273315859086
"496","speech_type_a.simulated","mean_agec_mos",-0.372979441322583
"497","test_lang_a.native","native_lang_german",-0.382199092196915
"498","test_lang_b.nonnative","speech_type_a.simulated",-0.382250907322714
"499","speech_type_b.naturalistic","speech_type_c.filtered/synthesized",-0.389039010063709
"500","study_type_MB","test_lang_a.native",-0.410486716861362
"501","study_type_MA","main_question_ids_preference_a.yes",-0.426103145558442
"502","study_type_MB","main_question_ids_preference_b.no",-0.426103145558443
"503","study_type_MA","presentation_a.tape recording",-0.442608957049487
"504","study_type_MB","presentation_b.video recording",-0.442608957049488
"505","study_type_MA","test_lang_b.nonnative",-0.46762048807146
"506","native_lang_cantonese","presentation_a.tape recording",-0.497488244461019
"507","native_lang_english","native_lang_german",-0.50142834761711
"508","presentation_a.tape recording","dependent_measure_b.affect",-0.559681570863815
"509","speech_type_b.naturalistic","main_question_ids_preference_b.no",-0.563489412074724
"510","speech_type_a.simulated","main_question_ids_preference_a.yes",-0.586932948995258
"511","study_type_MA","mean_agec_mos",-0.601444528049607
"512","study_type_MB","speech_type_a.simulated",-0.661877332619824
"513","test_lang_b.nonnative","native_lang_english",-0.67666596264081
"514","study_type_MA","speech_type_b.naturalistic",-0.756186605156544
"515","speech_type_a.simulated","speech_type_b.naturalistic",-0.875283069160953
"516","method_a.cf","method_b.hpp",-0.920637179096077
"517","test_lang_a.native","test_lang_b.nonnative",-0.960690309818662
"518","study_type_MA","study_type_MB",-0.999999999999998
"519","main_question_ids_preference_a.yes","main_question_ids_preference_b.no",-1
"520","own_mother_a.no","own_mother_b.yes",-1
"521","presentation_a.tape recording","presentation_b.video recording",-1
"522","study_type_MA","study_type_MA",NA
