lab,age_group,method,d_z,n,d_z_var,mean_age,prop_monolingual,modal_lang1,mean_lang1_exposure,prop_preterm,prop_curr_earinfection,prop_hearing_vision,prop_cognitive_developmental,prop_nae,num_trials,participant_design,presentation,response_mode,setting,speaker,speaker_experience,speaker_fam,speaker_female,speech_type
bchdosu,6-9 mo,singlescreen,0.04668291533515761,15,0.13336965490973648,242.38805970149252,1,english,98.88059701492537,NA,0,0.26865671641791045,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
bchdosu,9-12 mo,singlescreen,0.3250812615917091,16,0.12665121604121965,323.11538461538464,1,english,99.94871794871794,NA,0,0.1858974358974359,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
bcrlunlv,12-15 mo,singlescreen,0.5302962799024192,27,0.07667790874516986,409.786941580756,1,english,98.76975945017182,NA,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
bllumanitoba,12-15 mo,hpp,1.758851813985661,16,0.17333687036813517,413.4274809160305,1,english,98.12977099236642,NA,0,0,0,1,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
bllumanitoba,3-6 mo,hpp,0.4915985895813929,13,0.15849363794766183,164.43636363636364,1,english,96.87272727272727,NA,0,0,0,1,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
bllumanitoba,6-9 mo,hpp,-0.10203015946674647,26,0.07702317455231548,234.23004694835677,1,english,98.86854460093896,NA,0,0,0,1,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
bllumanitoba,9-12 mo,hpp,0.6351034305894019,23,0.09134083008202638,314.0952380952381,1,english,97.4973544973545,NA,0,0,0,1,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
bounbcl,12-15 mo,singlescreen,0.26673376261395765,31,0.06508989435579193,407.5991379310345,1,turkish,96.58189655172414,NA,0,0,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
callab,9-12 mo,eyetracking,0.05962292674529391,15,0.13339258155656125,336.1707317073171,1,english,98.5670731707317,NA,0,0,0.07926829268292683,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
cdcceu,12-15 mo,eyetracking,0.8139833991531293,13,0.16658786488647853,398.90721649484533,1,hungarian,96.45360824742268,0,0,0,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
cdcceu,3-6 mo,eyetracking,-0.3006911989495903,12,0.1685503166067863,146,1,hungarian,99.42727272727272,0,0,0.1,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
childlabmanchester,6-9 mo,eyetracking,-0.30544767400737416,11,0.1839385973081026,241.05714285714288,1,english,NA,0,0,0,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
chosunbaby,12-15 mo,hpp,0.6603488796153675,30,0.07030050535674393,403.7451737451737,1,korean,100,NA,0,0,0,0,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
chosunbaby,6-9 mo,hpp,0.17531489363381342,28,0.07170299385651638,227.7966804979253,1,korean,100,NA,0.04149377593360996,0,0,0,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
chosunbaby,9-12 mo,hpp,0.5530360176286022,19,0.10928748469466451,296.6746987951807,1,korean,100,NA,0,0,0,0,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
cogdevlabbyu,3-6 mo,eyetracking,-0.2091851655738925,18,0.11171886713189134,136.93617021276594,1,english,98.91489361702128,0.3617021276595745,0,0,0.0425531914893617,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
cogdevlabbyu,6-9 mo,eyetracking,0.024085946730085794,10,0.20001450332074713,194.23529411764707,1,english,98.76470588235294,0.4117647058823529,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
dcnlabtennessee,12-15 mo,eyetracking,0.5372982055390684,13,0.15939787233991354,404.60416666666663,1,english,99.72916666666667,NA,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
earlysocogfm,6-9 mo,eyetracking,-0.2105806159317521,13,0.15469892684242686,226.4913793103448,1,english,98.12068965517241,0.1896551724137931,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
earlysocogfm,9-12 mo,eyetracking,0.5088002978605678,12,0.17205995298131255,315.3965517241379,1,english,99.49137931034483,NA,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
escompicbsleipzig,3-6 mo,eyetracking,0.14265281736141971,13,0.1542374966596375,155.71875,1,german,98.89583333333333,NA,0,0,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
ethosrennes,3-6 mo,eyetracking,-0.21962754628970757,46,0.043740414451571945,145.64248704663208,1,french,98.96113989637306,NA,0,0,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
ethosrennes,6-9 mo,eyetracking,0.1017056033387902,41,0.04884356115701529,235.8054862842893,1,french,99.44389027431421,NA,0.0199501246882793,0,0,0,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
icclbc,6-9 mo,singlescreen,0.1814476244473635,13,0.1544792930849537,231.66304347826087,1,english,99.02173913043478,NA,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
infantcoglablouisville,9-12 mo,singlescreen,0.02318579853485531,34,0.05882748221510073,325.433242506812,1,english,99.9291553133515,NA,0.027247956403269755,0,0.02997275204359673,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
infantcogubc,3-6 mo,singlescreen,0.3353204198814508,28,0.07243249807133458,140.85344827586206,1,english,97.46982758620689,NA,0,0,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
infantcogubc,6-9 mo,eyetracking,-0.1112507371805703,10,0.2003094181630805,226.44642857142858,1,english,97.53571428571429,NA,0,0.0625,0,1,16,within_two,tape recording,eye-tracking,laboratory,unfamiliar mother,1,0,1,naturalistic
infantlanglabutk,12-15 mo,hpp,0.5463652957320767,33,0.06286753815439697,417.0434782608696,1,english,99.72826086956522,NA,0,0,0,1,16,within_two,tape recording,behavior,laboratory,unfamiliar mother,1,0,1,naturalistic
